Genres,Danceability (0-1),Tempo (BPM),Popularity (0-100),Key,Mode
post-hardcore,0.4079263543270073,125.90942879048369,38.94059072917484,A,Major
post-metal,0.4490000000000001,127.37202499999998,11.85,C,Major
post-minimalism,0.5499763636363636,115.09791818181816,39.48181818181817,Bb,Major
post-post-hardcore,0.4335000000000001,142.72275000000005,0.0,A,Major
post-punk,0.5000785866946165,125.94915168164684,31.749075298197198,A,Major
post-punk argentina,0.5885648556876061,118.27138516129033,53.3027843803056,G,Major
post-rock,0.4297465755942173,113.9892579698603,35.923648207138775,E,Major
post-romantic era,0.31514702240857684,99.27515634886818,9.475954375312,F,Major
post-screamo,0.4837099769319493,134.21690219146484,41.2472029988466,G,Major
post-teen pop,0.6246082520635898,120.41540694920398,55.55902203001045,G,Major
power blues-rock,0.613,123.53299999999999,40.0,C,Major
power metal,0.3746629742242532,128.04545546415542,35.557680200583455,G,Minor
power pop,0.5042256601908957,131.75724340470987,34.63724161977448,E,Major
power thrash,0.3214166666666667,121.64216666666664,42.75,B,Major
power-pop punk,0.4070785714285714,145.5678119047619,39.75238095238095,E,Major
powerviolence,0.17840000000000006,147.884,0.2,B,Minor
praise,0.4690876888543555,123.06619305533974,27.932894759561428,C,Major
pre-war blues,0.6534670329670329,114.20316043956043,10.3985347985348,F,Major
prepared piano,0.5562,109.2197,4.4,F,Major
preschool children's music,0.7168907945736431,128.11639244186046,35.499224806201546,G,Major
prog metal,0.598,95.01799999999999,1.0,B,Major
prog quebec,0.39899999999999997,130.44666666666666,40.333333333333336,G,Major
progressive black metal,0.0954,75.203,2.0,Db,Major
progressive bluegrass,0.5396886364927668,125.54929315842492,34.799394482780556,G,Major
progressive breaks,0.6393333333333333,126.34033333333332,11.333333333333336,E,Minor
progressive death metal,0.3433333333333333,102.72366666666666,50.66666666666666,Gb,Major
progressive deathcore,0.322,152.2786388888889,8.305555555555555,G,Minor
progressive doom,0.3263333333333333,131.07333333333335,17.333333333333332,F,Minor
progressive electro house,0.6216588831451445,127.2089552046195,22.27158400401077,Db,Major
progressive groove metal,0.3317850877192982,115.11497368421051,44.05409356725146,Eb,Major
progressive house,0.5681378534279916,129.36417258703617,13.27638824324904,G,Minor
progressive jazz fusion,0.5792,121.67833333333333,41.61666666666667,Gb,Major
progressive metal,0.3665521566774078,126.82830123222341,31.58711779448621,D,Major
progressive metalcore,0.602,126.009,58.0,Gb,Major
progressive post-hardcore,0.4497302631578948,130.76468201754386,37.44078947368421,B,Minor
progressive power metal,0.223,101.795,43.0,A,Minor
progressive psytrance,0.6731810207336524,139.32840749601272,3.2529904306220097,G,Major
progressive rock,0.4148968321003796,121.97194404586494,32.598368952422355,D,Major
progressive sludge,0.30125,111.43225,48.0,D,Major
progressive trance,0.5177831488373419,131.25903165124828,9.997405188718686,G,Major
progressive trance house,0.6969284788359786,125.28767410052906,2.527830687830688,Gb,Major
progressive uplifting trance,0.4689110104256263,133.6812200142943,6.089915203336276,G,Major
proto-rap,0.893,99.19200000000001,28.0,B,Minor
proto-techno,0.6684622685185185,125.79207248677251,30.323611111111113,D,Major
protopunk,0.4785774256705725,130.76165616085348,31.370189805526557,A,Major
psalmen,0.43,105.92399999999999,7.0,C,Major
psicodelia brasileira,0.4992297435897435,107.75821307692308,35.091153846153844,D,Major
psybreaks,0.857,133.968,0.0,Bb,Minor
psych gaze,0.48100000000000004,106.01299999999999,9.0,G,Major
psychedelic blues-rock,0.4254337827786987,127.96033336414641,21.683874155297712,G,Major
psychedelic doom,0.3883600000000001,107.5219,29.85,F,Major
psychedelic folk,0.4277530623945485,116.10831063483872,29.260402435828126,G,Major
psychedelic folk rock,0.5163611111111112,132.2390462962963,32.13425925925926,E,Major
psychedelic hip hop,0.6203940287226002,106.1802163002399,53.093696802392465,Db,Major
psychedelic pop,0.5945025806451614,116.66038258064516,27.245161290322585,B,Major
psychedelic punk,0.5956666666666666,123.12504166666668,19.0,Gb,Major
psychedelic rock,0.4750679590684317,123.72417299049069,30.353350989397867,D,Major
psychedelic soul,0.5622684599886144,114.00584980659592,33.628191172528744,C,Major
psychedelic trance,0.6353405205905204,134.02718686868693,5.145881895881897,Db,Major
psychill,0.3002,81.613375,30.5,Gb,Major
psychobilly,0.4586940746753245,142.25567817911258,21.995513167388168,E,Major
pub rock,0.5161439557732372,132.72276615933555,32.686291446630364,A,Major
puerto rican folk,0.6531371339301638,110.3501604576627,22.784125311643443,A,Major
puerto rican pop,0.5922091597157559,115.25280350192051,43.02335004876828,D,Major
puerto rican rock,0.5932222222222222,130.26129166666666,46.90277777777778,B,Major
punjabi folk,0.6636,145.71526363636363,0.0,Bb,Major
punjabi pop,0.6781111111111111,135.00572222222223,0.5,B,Minor
punk,0.44152405845827497,133.63807147496993,36.34170946981303,E,Major
punk 'n' roll,0.4125031677940935,133.63122217455862,31.16220645658033,A,Major
punk blues,0.4819783486202598,130.66455289146808,34.638615796067775,A,Major
punk catala,0.457,120.14200000000001,0.0,D,Major
punk rock italiano,0.485,103.274,0.0,G,Major
punk rock mexicano,0.488,172.054,69.0,Ab,Major
punk tuga,0.2961578947368421,124.28452631578949,0.2631578947368421,A,Major
punta,0.7805,114.73100000000001,43.66666666666667,Eb,Major
punta rock,0.7805,114.73100000000001,43.66666666666667,Eb,Major
qawwali,0.3865,110.12225,39.75,Ab,Major
quartetto d'archi,0.504,134.77100000000002,0.0,Bb,Major
quatuor a cordes,0.17600000000000002,85.76100000000002,0.0,Ab,Major
quebec death metal,0.261,101.29,36.0,G,Major
quebec indie,0.3208888888888889,133.79022222222218,54.77777777777778,C,Major
queens hip hop,0.7234283688401076,113.1519811288093,38.50498298575751,B,Major
queer country,0.6357745571658614,122.01529371980676,42.21545893719807,F,Major
queercore,0.5560916666666667,128.37445,38.58333333333333,G,Major
quiet storm,0.6387595760987155,116.91408906181098,37.475440916873865,G,Major
quran,0.541,111.10799999999999,0.0,Bb,Major
r&b,0.6572199919718528,116.86052513440724,46.55653829782903,Db,Major
r&b en espanol,0.6219682539682541,149.1565476190476,56.404761904761905,F,Minor
rabindra sangeet,0.4482643681477896,98.18727403184086,0.4689023222020903,Gb,Major
radio symphony,0.2599201930772309,109.5275530612245,22.90136054421768,A,Major
ragtime,0.5924526546003015,128.75863216063348,11.517073906485672,Eb,Major
rai,0.5770000000000001,111.993,52.0,C,Minor
ranchera,0.6014531987403959,125.43645429379522,41.333129527064074,A,Major
rap,0.7273125158751823,116.41982543087441,50.25180952664854,Db,Major
rap boricua,0.8064,94.28475,55.15,Db,Minor
rap chileno,0.7302962962962963,102.96955555555556,22.11111111111111,Ab,Major
rap conciencia,0.7082589285714286,117.04338839285714,46.67410714285714,G,Major
rap conscient,0.7014038461538461,120.38772115384613,64.49038461538461,A,Major
rap cristiano,0.6291538461538463,128.86902564102564,23.66666666666667,D,Major
rap dominicano,0.7498,104.66103333333332,63.7,G,Major
rap francais,0.506,137.994,0.0,Bb,Minor
rap inde,0.581,139.987,0.0,A,Minor
rap kreyol,0.7451904761904762,105.78752380952379,48.66666666666666,Bb,Major
rap latina,0.7632264172335601,109.11055147392292,45.20748299319728,Gb,Major
rap maroc,0.5705,106.165,43.5,Gb,Major
rap metal,0.5053358900130855,121.84978184434813,46.1198237674594,Gb,Major
rap napoletano,0.444,118.406,12.0,F,Major
rap rock,0.5314779971173527,122.96445268918795,47.51794578191072,Db,Major
rap romantico,0.767,90.021,65.0,D,Minor
rap underground mexicano,0.7483888888888889,95.20958333333334,45.38888888888889,Ab,Major
rare groove,0.5692110822510824,117.55838034632036,32.812987012987016,G,Major
rave,0.6199014814814814,131.46071037037038,45.53407407407408,Bb,Major
rave funk,0.705,108.12100000000001,15.0,A,Major
rawstyle,0.5008157094427644,143.80777324072426,9.31427484235704,A,Minor
re:techno,0.6673333333333334,116.816,0.0,Db,Major
reading,0.5960256742299286,102.8851370638921,12.78201617250674,Bb,Major
reading indie,0.2991093749999999,108.44134375,38.328125,D,Major
rebel blues,0.5361111111111111,115.32611111111113,55.17777777777778,C,Minor
rebetiko,0.544836457027637,116.42662352936723,2.8941704930443475,D,Major
recorder,0.4973333333333334,82.55,39.0,D,Major
red dirt,0.5378153679653679,121.90456474266476,47.873376623376636,G,Major
redneck,0.6318849185400653,124.18724610416821,49.62740638990639,G,Major
reggae,0.7543796015931982,118.74535305664352,38.92898905828376,G,Major
reggae cover,0.7986666666666666,94.99866666666668,34.333333333333336,Gb,Minor
reggae en espanol,0.6903095238095237,119.92842857142858,48.22619047619048,B,Major
reggae fusion,0.6997347465591254,120.4980852682644,46.75619031936062,B,Major
reggae maghreb,0.5770000000000001,111.993,52.0,C,Minor
reggae peruano,0.7509999999999999,110.52,11.0,Gb,Minor
reggae rock,0.6960060493326538,122.97434414318892,42.83812829937389,G,Major
reggaeton,0.7386701410747138,118.3001387707385,50.14015833920682,Db,Major
reggaeton colombiano,0.7192294214214707,134.87009549255134,31.058959105737053,B,Major
reggaeton cristiano,0.5645,121.40025,33.25,Eb,Major
reggaeton flow,0.7249426853680673,123.12793983196282,48.95797935724003,Gb,Minor
regional mexican,0.6773678692477672,127.75937731339451,48.418870733441494,G,Major
relaxative,0.5333333333333334,124.91835714285713,28.54761904761905,E,Major
remix product,0.604,141.988,0.0,D,Minor
renaissance,0.34339142857142857,95.23388095238094,13.9,C,Major
rennes indie,0.7172499999999999,115.25625,50.5,B,Major
retro metal,0.5350227272727273,109.16829545454547,17.318181818181817,Bb,Major
retro soul,0.6997714285714286,120.4722857142857,24.2,D,Major
reunion pop,0.784,135.005,1.0,A,Major
rhode island indie,0.6021666666666667,117.99166666666666,24.83333333333333,G,Major
rhode island rap,0.6194920634920635,128.65377777777778,26.04761904761905,Gb,Minor
rhythm and blues,0.5681846298836757,122.54436098876532,27.293366917496403,G,Major
rhythm game,0.404,153.09799999999996,9.5,Eb,Major
riddim,0.6679999999999999,117.4035,35.833333333333336,Gb,Major
riddim dubstep,0.0734,80.962,0.0,Db,Major
rif,0.4871111111111111,135.14822222222222,41.77777777777778,B,Minor
riot grrrl,0.4508374485596708,137.91118312757203,41.14362139917696,A,Major
ritmo kombina,0.7045,190.979,38.5,F,Major
rkt,0.804,126.021,0.0,B,Minor
rochester mn indie,0.655,139.914,76.0,Gb,Major
rochester ny indie,0.7687,114.6957,31.5,Db,Major
rock,0.5039484434290074,124.70926013476736,42.36598902315347,A,Major
rock alternatif francais,0.376,157.94299999999996,0.0,G,Major
rock alternativo brasileiro,0.5842499999999999,128.66725000000002,39.0,E,Major
rock andaluz,0.5515,99.2425,51.5,G,Major
rock baiano,0.5551250000000001,135.530375,42.8125,G,Major
rock brasiliense,0.5224999999999999,122.46358333333336,60.0,G,Major
rock catala,0.457,120.14200000000001,0.0,D,Major
rock chapin,0.591,139.939,73.0,F,Major
rock cristiano,0.4761339285714285,122.37769196428572,55.54464285714286,G,Major
rock drums,0.5290578360976268,132.08558109830096,35.51727009169363,G,Major
rock en espanol,0.6139702221917204,120.27150715020231,53.88604805218638,G,Major
rock gaucho,0.568,131.885,61.0,Gb,Major
rock independant francais,0.55925,116.30543749999998,54.5625,B,Major
rock keyboard,0.5026580344801397,134.61436595276072,40.07989519252678,A,Major
rock nacional,0.5498372781701729,113.25901771284276,48.593910913647775,G,Major
rock nacional brasileiro,0.51125625,123.45074166666667,45.046875,A,Major
rock pernambucano,0.7,85.696,42.0,Gb,Major
rock progressif francais,0.4158181818181818,125.51581818181818,32.0,C,Minor
rock steady,0.7533994004370074,112.47495893852394,34.08221483424606,G,Major
rock urbano mexicano,0.4980671065046065,124.76358204295704,49.43086080586082,A,Major
rock uruguayo,0.557,147.69299999999996,45.0,F,Minor
rock-and-roll,0.5528798375120197,121.4902985756072,29.619324099662197,G,Major
rockabilly,0.543535420816169,123.53232607240729,25.50663021731513,A,Major
rockabilly en espanol,0.4807222222222223,112.22194444444445,25.027777777777786,A,Major
roda de samba,0.6905,100.7525,41.0,G,Major
romanian classical piano,0.3209123931623932,101.3393717948718,12.910256410256407,G,Major
romanian electronic,0.8152499999999999,122.887,0.0,G,Major
romanian folk,0.31525,103.87075,39.25,A,Major
romanian pop,0.7548333333333334,133.02883333333332,38.333333333333336,E,Major
romanian rock,0.4795650431196101,117.47380124859394,9.038721409823772,G,Major
romantico,0.53765375,114.88279125,29.85875,F,Major
rominimal,0.631,130.9665,0.0,Eb,Minor
roots americana,0.5349090909090909,117.30175441919191,41.87941919191919,E,Major
roots reggae,0.7546679447588147,116.91803593546257,40.27482499648757,G,Major
roots rock,0.5480086992186971,123.3136610430927,35.8544038248561,G,Major
roots worship,0.4798826641767818,122.88235987833879,44.82090824933962,D,Major
rosary,0.2990238227146814,104.35831486611265,30.95013850415512,G,Major
rumba,0.5895690530752125,116.1517638108805,38.181865182589824,D,Major
rumba catalana,0.599,133.034,0.0,Db,Major
rumba congolaise,0.63075,146.86449999999996,12.625,Db,Major
rune folk,0.4524166666666667,99.11116666666668,27.0,Gb,Major
russelater,0.6072500000000002,143.62475,14.166666666666664,Gb,Major
russian alternative rock,0.6545000000000001,103.553,49.0,G,Major
russian ccm,0.38148000000000004,123.81400000000002,49.72,C,Major
russian chanson,0.5614,95.87401666666665,43.38333333333333,G,Minor
russian choir,0.228,122.83033333333331,31.66666666666667,Gb,Major
russian classical piano,0.3280429062556804,92.84552504544249,23.187881454578505,Db,Major
russian contemporary classical,0.44299999999999995,134.982,0.0,Ab,Major
russian dance,0.6990000000000001,130.06133333333332,25.33333333333333,F,Major
russian dance pop,0.5964285714285714,117.60707142857142,0.03571428571428571,G,Minor
russian dnb,0.565,174.03599999999997,7.0,B,Minor
russian edm,0.5519126887605148,128.786685533066,5.3991370947892685,Db,Minor
russian folk,0.4546415261756877,121.08580745341614,29.103371783496012,G,Minor
russian folk rock,0.5118333333333334,110.71799999999999,52.33333333333334,G,Minor
russian gangster rap,0.615,87.507,0.0,Db,Major
russian hip hop,0.561,99.56966666666666,20.0,A,Major
russian jazz,0.5933571428571429,117.78185714285713,37.0,F,Minor
russian metal,0.386,148.6,64.0,D,Minor
russian modern classical,0.3626040620917952,101.58117032574964,3.5607751543394093,C,Major
russian orchestra,0.3203985185185185,109.49848580246919,27.844444444444452,A,Major
russian pop,0.5826347402597403,103.35431980519479,10.165584415584416,Db,Minor
russian post-punk,0.62244,135.50780999999998,56.23,Bb,Major
russian power metal,0.409,139.67700000000002,0.0,E,Minor
russian punk,0.4668333333333334,130.535,38.16666666666666,A,Major
russian punk rock,0.386,148.6,64.0,D,Minor
russian rock,0.5237418181818182,107.94857636363636,44.44424242424242,B,Minor
russian romanticism,0.30354173913457866,102.45663778322672,10.670446321619576,G,Major
russian ska,0.5628333333333333,125.04066666666664,22.83333333333333,G,Major
russian techno,0.615,126.03200000000001,0.0,B,Minor
russian thrash metal,0.5670000000000001,105.015,0.0,D,Major
russian trance,0.4937980765979778,132.65969289214658,10.716960263353544,Gb,Major
rva indie,0.762,134.037,4.0,G,Major
rwandan traditional,0.26625,91.2115,0.0,F,Major
ryukyu ongaku,0.4055,100.539,0.0,Gb,Major
sacramento hip hop,0.6839907407407407,103.3832175925926,38.180555555555564,Bb,Major
sacramento indie,0.4508253231681705,115.97126530572329,36.57614046068287,A,Major
sacred steel,0.5577142857142856,102.26742857142858,31.92857142857143,A,Major
sad rap,0.7138318004459309,118.10520253623196,64.09651616499444,G,Major
salsa,0.6362888926726009,115.2982212167437,38.249709394530505,G,Major
salsa choke,0.7169605734767025,105.22589605734768,33.422939068100355,B,Major
salsa colombiana,0.6630930127606598,126.214636118892,35.78308434484905,F,Major
salsa cristiana,0.6386,160.9446,4.8,A,Major
salsa cubana,0.75,130.941,0.0,G,Major
salsa international,0.6356034173010335,109.58297039873881,33.66636568526367,G,Major
salsa peruana,0.6184033613445378,122.40530882352941,41.079831932773104,F,Minor
salsa puertorriquena,0.6380795075397926,117.94902709040363,37.47370878436642,F,Major
salsa venezolana,0.6040525793650794,114.82725694444444,42.26378968253969,D,Major
samba,0.5856923977258962,115.1126679412197,34.499028398805315,G,Major
samba de roda,0.5553638888888889,101.29980833333332,28.35277777777777,D,Major
samba moderno,0.73,160.315,29.0,C,Major
samba-enredo,0.5374666666666666,117.72953333333336,29.86666666666667,D,Major
samba-jazz,0.5425965889978037,114.35855694078421,32.93122643151749,F,Major
samba-rock,0.5728187902187901,110.70404929214928,40.92998712998713,G,Minor
samoan pop,0.6990000000000001,84.022,10.0,G,Minor
san diego indie,0.483,102.6443125,58.0,D,Major
san diego rap,0.7940476190476192,112.62332653061226,56.51700680272109,Gb,Major
san marcos tx indie,0.5092000000000001,115.30453333333332,38.23333333333333,Gb,Major
sandalwood,0.6050555555555556,97.6785,0.0,E,Minor
santa fe indie,0.5266666666666666,133.13511111111112,0.0,E,Major
sarod,0.317,102.368,40.0,C,Major
saskatchewan indie,0.5523666666666666,108.5889,61.2,G,Minor
saxony metal,0.245,92.228,0.0,D,Major
scam rap,0.8292222222222222,121.63713888888887,70.02777777777777,Db,Major
scandinavian r&b,0.705,168.00599999999997,69.0,E,Major
scandipop,0.6291274376417233,125.26077044595615,56.60786092214664,Gb,Major
schlager,0.4980571428571428,114.50225714285713,48.85714285714285,Eb,Major
school choir,0.306,127.8965,4.5,F,Major
school ensemble,0.33799999999999997,81.344,0.0,D,Minor
schranz,0.6371249999999999,131.6005,1.0,G,Minor
scorecore,0.32790232989114193,115.80363397730343,38.47577038591114,G,Major
scottish americana,0.586,125.10600000000001,0.0,F,Major
scottish electronic,0.6184937500000001,121.51207638888887,27.45138888888889,B,Minor
scottish fiddle,0.3037844444444444,111.8089,22.2,G,Major
scottish folk,0.4508498910675381,110.2118656862745,25.629411764705893,D,Major
scottish indie,0.4691636592265111,126.32553622962736,36.25668285222326,G,Major
scottish indie folk,0.5351764705882354,118.66558823529414,0.35294117647058826,C,Major
scottish jazz,0.34275,147.74075,6.5,Bb,Major
scottish metal,0.47600000000000003,110.057,45.0,Bb,Minor
scottish new wave,0.5697663754617079,122.09345885849018,38.35029867830379,A,Major
scottish rock,0.503907980255039,121.53800188022758,41.62207767722474,A,Major
scottish singer-songwriter,0.4816666666666666,117.41016666666664,32.833333333333336,F,Major
scottish techno,0.47,139.132,17.0,Gb,Minor
scratch,0.6895000000000001,92.29166666666669,46.83333333333334,Db,Major
scream rap,0.6576666666666667,126.64533333333334,43.66666666666666,B,Minor
screamo,0.4139640423876575,136.06992532642892,47.333034799049074,G,Major
seattle hip hop,0.7247230158730158,117.43194206349207,43.7138888888889,B,Major
seattle indie,0.5491365079365079,129.26109206349204,53.43571428571429,D,Major
seattle metal,0.5424736842105263,124.03101754385965,3.3859649122807007,B,Minor
second line,0.5949500000000001,108.8454166666667,29.33333333333333,F,Major
sefardi,0.5615,116.51649999999998,32.5,D,Minor
seiyu,0.568,97.93700000000001,57.0,E,Minor
serbian electronic,0.7143333333333334,129.00466666666668,5.333333333333333,G,Major
serbian hip hop,0.7806666666666667,105.63566666666668,0.0,Gb,Minor
serialism,0.24606666666666666,93.73328571428571,6.529761904761906,G,Major
sertanejo,0.5751169642857143,114.47339166666664,40.85327380952381,G,Major
sertanejo pop,0.5978079365079366,118.45294074074071,30.609523809523807,B,Major
sertanejo tradicional,0.5573709523809524,129.18949142857142,18.740952380952386,C,Major
sertanejo universitario,0.5969670068027211,115.46623333333339,38.04659863945578,G,Major
sesame street,0.6000592592592593,105.42906518518517,20.75851851851852,Bb,Major
sevdah,0.4738125,116.2863125,20.125,Bb,Major
shaabi,0.725,91.794,54.0,D,Major
shabad,0.5315634920634921,101.69728968253969,0.2222222222222222,B,Major
shakuhachi,0.24369999999999994,102.94150000000002,36.0,G,Major
shamanic,0.29907733333333336,117.60678933333332,38.28,A,Major
shanty,0.6241657647907647,118.69996518759022,36.32106782106782,G,Major
sheffield indie,0.44142156862745097,115.68985228758172,31.777777777777786,B,Major
shibuya-kei,0.655876472758991,113.40528650026836,32.41039318303811,F,Major
shimmer pop,0.5648634199134202,117.1836987012987,51.675757575757586,D,Major
shimmer psych,0.6445,97.4775,63.5,Gb,Minor
shiver pop,0.5609646464646464,109.9481818181818,51.07575757575758,E,Major
shoegaze,0.39015862797497225,125.2316641837098,40.24189815474874,G,Major
shonen,0.43388888888888894,156.74138888888888,61.05555555555554,F,Minor
show tunes,0.5461244875270282,117.08281970935758,42.89282930672165,G,Major
shred,0.4147003051106026,137.7162612509535,34.475438596491216,Bb,Major
shush,0.731,160.151,13.0,Bb,Minor
sierreno,0.6651194800369667,117.9126368089118,54.47136581619272,Bb,Major
singaporean electronic,0.795,125.009,0.0,Bb,Minor
singaporean mandopop,0.5195222222222222,103.74272222222223,31.1,G,Major
singaporean pop,0.5187013888888888,99.73570138888893,30.1875,G,Major
singaporean singer-songwriter,0.5365740740740741,112.16557407407407,32.166666666666664,B,Major
singer-songwriter,0.5382410244629175,115.76413238128809,36.10081658361052,A,Major
sinhala pop,0.5386,139.18419999999998,0.0,D,Major
sinogaze,0.314,69.89300000000001,18.0,A,Major
sitar,0.4418112903225806,89.80043387096774,34.87096774193549,Gb,Major
ska,0.6576153431514,124.41927170449922,36.67074418630428,G,Major
ska argentino,0.6889313225806452,115.62299458064516,57.21312903225808,G,Major
ska catala,0.457,120.14200000000001,0.0,D,Major
ska chileno,0.6284166666666668,142.97208333333333,53.0,A,Major
ska jazz,0.5914999999999999,170.548,54.5,D,Minor
ska mexicano,0.5642873015873016,134.24325925925928,41.537566137566145,E,Minor
ska punk,0.496554593131736,127.76839022610987,39.28370823620824,C,Major
ska revival,0.69466932824927,123.19647202051823,37.669846045427434,G,Major
skanska musik,0.5356666666666666,102.05633333333333,12.333333333333336,A,Major
skate punk,0.4325539346453368,133.03135885702414,42.19277746788494,E,Major
skiffle,0.5395,115.27200000000002,29.0,D,Major
skramz,0.506,198.06,0.0,E,Minor
sky room,0.5535539682539684,129.007080952381,5.060317460317461,Gb,Minor
slack-key guitar,0.5075469346675867,118.8814285311709,33.083845180584305,G,Major
slam poetry,0.6379890909090908,154.01713818181818,38.123636363636365,Bb,Major
slamming deathcore,0.39166666666666666,152.43422222222225,11.555555555555555,G,Minor
slavic folk metal,0.262,161.925,60.0,A,Major
slayer,0.4700320512820513,109.11794871794874,42.96153846153846,A,Major
slc indie,0.4864166666666667,131.72233333333332,33.916666666666664,C,Major
sleaze rock,0.4993518504037491,123.64655418031056,35.398434962991914,Gb,Major
sleep,0.19489315828242126,67.74026475006139,47.33249490879153,Db,Major
slovak electronic,0.532,140.00799999999998,0.0,E,Major
slovak hip hop,0.5737142857142857,96.93500000000002,16.857142857142858,E,Major
slovak pop,0.521,87.82833333333332,16.666666666666668,E,Minor
slovenian electronic,0.7279999999999999,89.96700000000001,59.0,G,Major
slovenian metal,0.161,173.229,33.0,B,Minor
slow game,0.461,64.502,63.0,Ab,Major
slowcore,0.4869384418024503,117.73494466364572,41.68413935202728,G,Major
sludge metal,0.33984682103610675,115.3640685832025,40.293563579277865,B,Major
small room,0.5572875816993464,133.99992156862746,51.49673202614378,B,Major
smooth jazz,0.6169844996450848,115.2265516072526,35.999843228121975,F,Major
smooth saxophone,0.6434255398255396,119.14252477477476,40.8007865007865,F,Minor
smooth soul,0.6429259259259259,113.10597037037034,31.422222222222228,B,Major
soca,0.7253124716553285,122.62337006802721,26.05691609977325,A,Major
socal pop punk,0.4824029466307972,131.59254977020194,45.28471095786116,D,Major
social media pop,0.6447053036812158,116.49818675583299,55.03715297666783,G,Major
soda pop,0.5644,86.94869999999997,25.5,D,Major
soft rock,0.5637201076834587,119.60353807594251,37.462006742337095,G,Major
solipsynthm,0.6875,109.983,54.0,Gb,Major
son cubano,0.5584557823129251,101.25320408163269,41.59863945578231,G,Major
son cubano clasico,0.6308928571428571,126.70740476190477,9.92063492063492,G,Major
sophisti-pop,0.6362205079826168,120.11351082894431,42.52600668649088,A,Major
sotalaulut,0.775,127.385,40.0,D,Minor
soukous,0.6524615384615385,109.02576923076923,18.346153846153847,D,Major
soul,0.6126358613909821,115.77721863913986,35.413584239801715,C,Major
soul blues,0.6035950218418439,118.53264255660069,32.41379132532402,G,Major
soul flow,0.593,103.806,45.0,E,Minor
soul jazz,0.555872358589213,111.17349252509787,24.746960826659283,F,Major
souldies,0.5213455480667842,117.78859125217907,28.959389753453394,G,Major
sound,0.19701228070175444,90.71220175438594,59.12280701754387,Db,Major
sound effects,0.13303333333333334,100.27933333333334,64.33333333333333,F,Minor
sound team,0.6328699999999999,131.45801,24.75,A,Minor
soundtrack,0.3290574945275318,111.04466521559534,39.135894163884906,G,Major
south african alternative,0.8283000000000001,128.6855,20.7,Bb,Major
south african choral,0.4613333333333333,93.184,36.833333333333336,Gb,Major
south african country,0.68,102.501,42.0,D,Major
south african hip hop,0.8022499999999999,130.51775,64.75,D,Major
south african house,0.7809999999999999,123.01100000000001,68.0,F,Minor
south african jazz,0.6063375,122.2056,28.65,B,Major
south african pop,0.551875,106.07424999999998,27.125,G,Major
south african pop dance,0.7798,125.00200000000001,58.0,F,Minor
south african rock,0.6020479166666666,118.71741458333337,48.05833333333332,Bb,Major
south carolina hip hop,0.7495074829931972,131.1990931972789,32.02789115646259,Db,Minor
south carolina indie,0.5904761904761904,108.74542857142859,46.714285714285715,Eb,Major
south dakota indie,0.4475,140.65824999999998,23.0,D,Major
southampton indie,0.5411111111111111,106.07722222222223,30.66666666666667,A,Major
southern americana,0.7435999999999999,131.346,47.4,Gb,Major
southern gospel,0.428375,123.03272916666664,27.5,F,Major
southern hip hop,0.7317641941373791,119.2624849524475,49.91199578443779,Db,Major
southern metal,0.496,114.9735,40.25,D,Major
southern rock,0.5223340718321182,125.12185901618822,32.2224275864149,G,Major
southern soul,0.5962331099025753,120.62595180514471,31.206451495817422,G,Major
southern soul blues,0.6213939393939394,119.35210606060605,33.12373737373737,Bb,Major
soviet synthpop,0.711,128.053,45.0,Eb,Minor
sovietwave,0.6253333333333334,138.96833333333333,43.0,E,Minor
spa,0.144925,73.6075,44.5,A,Major
space age pop,0.4984198936957686,114.43955302910048,15.360161182724047,F,Major
space ambient,0.2590545454545455,85.1610568181818,21.772727272727273,Bb,Major
space rock,0.3712390415644961,117.52570516831652,29.69592907092907,G,Major
spacewave,0.6829999999999999,125.569,6.111111111111111,Ab,Major
spanish baroque,0.461,123.946,0.0,Eb,Minor
spanish blues,0.7240000000000001,125.994,0.0,Gb,Minor
spanish classical,0.38340625,101.37880555555556,5.871527777777778,F,Major
spanish classical piano,0.3653571428571428,72.48285714285714,47.07142857142857,Eb,Major
spanish electronic,0.71,119.98100000000001,0.0,G,Major
spanish folk metal,0.4915,125.40774999999998,63.25,B,Major
spanish hip hop,0.6920000000000001,155.83100000000005,0.0,B,Major
spanish indie pop,0.6116666666666667,115.98966666666666,54.66666666666666,E,Major
spanish indie rock,0.41700000000000004,94.844,0.0,B,Minor
spanish invasion,0.611,143.66013333333333,36.06666666666667,Gb,Major
spanish jazz,0.8140000000000001,128.017,0.0,Db,Major
spanish metal,0.4064814814814815,112.66074074074076,32.611111111111114,B,Minor
spanish modern rock,0.7909999999999999,127.99700000000001,0.0,Gb,Major
spanish new wave,0.5722098039215685,126.60054705882351,50.796078431372564,G,Major
spanish pop,0.604150699603209,124.06651838681984,54.01788823580525,A,Major
spanish pop rock,0.6178711917562723,112.01956922043009,47.38732078853045,A,Major
spanish post-rock,0.503,160.003,1.0,G,Minor
spanish punk,0.457,120.14200000000001,0.0,D,Major
spanish renaissance,0.3415000000000001,117.58658333333332,30.666666666666664,Bb,Major
spanish rock,0.6327342124542124,126.36364446886452,38.55663003663004,A,Major
spanish rockabilly,0.746,137.254,6.0,Ab,Major
spanish synthpop,0.6138888888888889,130.93655555555554,38.22222222222223,G,Major
spanish techno,0.652,122.058375,10.375,D,Major
